InventoryID,ProjectID,CoCCode,HouseholdType,Availability,UnitInventory,BedInventory,CHVetBedInventory,YouthVetBedInventory,VetBedInventory,CHYouthBedInventory,YouthBedInventory,CHBedInventory,OtherBedInventory,ESBedType,InventoryStartDate,InventoryEndDate,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"1534","1044","OH-507",1,,11,11,,,11,,,,,,2017-01-01,,2021-06-17 13:36:55,2023-12-05 15:26:24,"424",,"42412"
"1535","1045","OH-507",1,,5,5,,,5,,,,,,2020-02-01,,2021-06-17 13:43:50,2022-01-27 12:47:10,"424",,"42412"
"1536","1046","OH-507",1,1,2,2,,,,,,,2,2,2018-10-01,2021-09-30,2021-06-17 13:49:53,2022-04-15 15:49:25,"424",,"42412"
"1555","1063","OH-507",3,3,2,6,,,,,,,6,2,2013-01-01,2015-09-30,2021-06-23 12:11:56,2021-06-23 12:11:56,"29",,"42412"
"1556","1063","OH-507",1,1,1,1,,,,,,,1,1,2015-10-01,2021-09-30,2021-06-23 12:13:04,2022-04-15 15:40:34,"424",,"42412"
"1557","1063","OH-507",3,1,1,2,,,,,,,2,1,2015-10-01,2021-09-30,2021-06-23 12:13:40,2022-04-15 15:40:42,"424",,"42412"
"1562","1065","OH-507",1,,1,1,,,,,,,1,,2021-07-01,,2021-07-06 17:28:26,2021-07-06 17:28:26,"26",,"42412"
"1563","1065","OH-507",3,,1,2,,,,,,,2,,2021-07-01,2022-09-30,2021-07-06 17:28:49,2024-01-05 09:44:28,"424",,"42412"
"1566","1067","OH-507",1,1,6,6,,,,,,,6,1,2016-10-01,2018-12-31,2021-07-07 13:40:01,2021-07-07 13:40:01,"28",,"42412"
"1567","1067","OH-507",3,1,6,12,,,,,,,12,1,2016-10-01,2018-12-31,2021-07-07 13:40:56,2021-07-07 13:40:56,"28",,"42412"
"1568","1067","OH-507",3,1,2,6,,,,,,,6,1,2019-01-01,2019-12-31,2021-07-07 13:44:21,2021-07-07 13:44:21,"28",,"42412"
"1569","1067","OH-507",3,1,7,20,,,,,,,20,1,2020-01-01,2023-02-28,2021-07-07 13:44:56,2024-02-29 13:17:49,"227",,"42412"
"1856","1067","OH-507",3,1,4,15,,,,,,,15,1,2023-03-01,,2024-02-29 13:19:02,2024-02-29 13:19:02,"227",,"42412"
"1857","1067","OH-507",1,1,2,2,,,,,,,2,1,2023-03-01,,2024-02-29 13:20:21,2024-02-29 13:20:21,"227",,"42412"
"1570","1068","OH-507",1,1,7,7,,,,,,,7,1,2019-01-01,,2021-07-08 15:18:54,2021-07-08 15:18:54,"28",,"42412"
"1571","1069","OH-507",3,1,1,2,,,,,,,2,1,2018-01-01,,2021-07-08 15:47:28,2022-02-02 11:39:11,"424",,"42412"
"1676","1069","OH-507",1,3,9,9,,,,,,,9,2,2018-01-01,2021-09-30,2022-02-02 11:38:56,2022-03-29 12:53:50,"424",,"42412"
"1747","1069","OH-507",1,3,1,1,,,,,,,1,1,2021-10-01,,2022-11-29 15:13:39,2024-04-23 15:01:51,"424",,"42412"
"1576","1074","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-11-07,2021-07-11 19:31:12,2023-10-25 16:57:28,"227",,"42412"
"1577","1074","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-11-01,2021-07-11 19:31:43,2023-10-25 16:57:49,"227",,"42412"
"1585","1086","OH-507",3,3,1,1,,,,,,,1,1,2016-10-01,2021-09-30,2021-08-02 15:19:27,2022-04-15 15:37:57,"424",,"42412"
"1586","1087","OH-507",3,1,4,10,,,,,,,10,1,2012-10-01,,2021-08-02 15:22:42,2021-08-02 15:22:56,"28",,"42412"
"1587","1088","OH-507",3,1,2,4,,,,,,,4,1,2012-10-01,2016-09-30,2021-08-02 15:31:24,2021-08-02 15:31:24,"28",,"42412"
"1588","1088","OH-507",1,1,4,4,,,,,,,4,1,2012-10-01,2016-09-30,2021-08-02 15:31:56,2021-08-02 15:31:56,"28",,"42412"
"1589","1088","OH-507",3,1,6,16,,,,,,,16,1,2016-10-01,2023-06-30,2021-08-02 15:32:34,2024-03-14 00:08:38,"30",,"42412"
"1861","1088","OH-507",3,1,7,19,,,,,,,19,1,2023-07-01,,2024-03-14 00:08:57,2024-03-14 00:08:57,"30",,"42412"
"1592","1091","OH-507",3,1,3,10,,,,,,,10,1,2012-10-01,,2021-08-02 16:06:29,2021-08-02 16:06:29,"28",,"42412"
"1593","1091","OH-507",1,1,6,6,,,,,,,6,1,2012-10-01,,2021-08-02 16:06:58,2021-08-02 16:06:58,"28",,"42412"
"1594","1092","OH-507",3,1,2,2,,,,,,,2,1,2012-10-01,2022-09-30,2021-08-02 16:13:14,2023-12-19 12:12:21,"30",,"42412"
"1829","1092","OH-507",1,1,6,6,,,,,,,6,1,2023-10-01,,2023-12-19 12:12:45,2023-12-19 12:12:45,"30",,"42412"
"1830","1092","OH-507",3,1,2,6,,,,,,,6,1,2023-10-01,,2023-12-19 12:13:02,2023-12-19 12:13:02,"30",,"42412"
"1595","1093","OH-507",3,,5,20,,,,,,,20,,2016-01-01,2020-12-01,2021-08-02 16:17:42,2022-01-26 16:42:33,"424",,"42412"
"1596","1094","OH-507",3,,1,2,,,,,,,2,,2012-01-01,2014-12-31,2021-08-02 16:48:22,2021-08-02 16:48:22,"28",,"42412"
"1597","1094","OH-507",3,,2,10,,,,,,,10,,2015-01-01,,2021-08-02 16:53:02,2021-08-02 16:53:02,"28",,"42412"
"1598","1095","OH-507",1,1,20,20,,,,,,,20,1,2020-01-01,,2021-08-03 10:57:05,2021-08-03 10:57:05,"28",,"42412"
"1599","1096","OH-507",3,1,5,26,,,,,,,26,1,2012-10-01,,2021-08-03 11:16:15,2021-08-03 11:16:15,"28",,"42412"
"1600","1096","OH-507",1,1,5,5,,,,,,,5,1,2012-10-01,,2021-08-03 11:16:45,2021-08-03 11:16:45,"28",,"42412"
"1615","1107","OH-507",3,1,7,40,,,,,,,40,1,2019-02-15,,2021-09-08 16:01:09,2021-09-08 16:01:09,"27",,"42412"
"1616","1107","OH-507",1,1,3,3,,,,,,,3,1,2019-02-15,,2021-09-08 16:01:42,2021-09-08 16:01:42,"27",,"42412"
"1630","1109","OH-507",1,3,1,1,,,,,,,1,2,2021-10-05,2023-11-01,2021-10-07 18:08:18,2024-04-23 11:53:16,"424",,"42412"
"1631","1111","OH-504",3,,1,2,,,,,,,2,,2021-08-01,2022-06-30,2021-10-07 18:27:46,2023-12-05 10:55:38,"28",,"42412"
"1632","1116","OH-507",1,,1,1,,,,,,,1,,2021-06-01,2022-09-07,2021-10-28 12:28:35,2023-11-08 18:09:38,"227",,"42412"
"1633","1116","OH-507",3,,1,2,,,,,,,2,,2021-06-01,2022-09-07,2021-10-28 12:29:09,2023-11-08 18:09:51,"227",,"42412"
"1636","1119","OH-507",1,,1,1,,,,,,,1,,2021-11-01,2023-04-03,2021-12-02 15:14:44,2023-10-23 12:34:33,"30",,"42412"
"1637","1119","OH-507",3,,1,2,,,,,,,2,,2021-11-01,2022-09-30,2021-12-02 15:14:58,2024-01-05 09:45:26,"424",,"42412"
"1638","1121","OH-507",1,,1,1,,,,,,,1,,2021-11-01,2023-03-31,2021-12-02 18:58:28,2023-10-23 12:41:06,"30",,"42412"
"1639","1121","OH-507",3,,1,2,,,,,,,2,,2021-11-01,2023-03-31,2021-12-02 18:58:42,2023-10-23 12:41:14,"30",,"42412"
"1641","1123","OH-507",4,3,11,17,,,,,,,17,2,2022-01-01,2022-02-28,2022-01-11 17:57:14,2023-02-21 09:48:59,"30",,"42412"
"1642","1123","OH-507",1,3,9,9,,,,,,,9,2,2022-01-01,2022-02-28,2022-01-11 17:57:56,2023-02-21 09:49:09,"30",,"42412"
"1777","1123","OH-507",1,3,1,1,,,,,,,1,2,2022-03-01,2023-11-30,2023-02-21 09:49:40,2024-01-25 08:56:58,"227",,"42412"
"1652","1125","OH-507",1,1,1,1,,,,,,,1,1,2021-01-01,,2022-01-20 11:27:52,2022-01-20 11:27:52,"26",,"42412"
"1653","1125","OH-507",3,1,1,3,,,,,,,3,1,2021-01-01,,2022-01-20 11:28:26,2022-01-20 11:28:26,"26",,"42412"
"1659","1126","OH-507",3,3,1,2,,,,,,,2,2,2022-01-01,2022-02-28,2022-01-20 12:49:14,2023-02-21 09:50:08,"30",,"42412"
"1660","1126","OH-507",1,3,3,3,,,,,,,3,2,2022-01-01,2022-02-28,2022-01-20 12:49:47,2023-02-21 09:50:18,"30",,"42412"
"1778","1126","OH-507",1,3,1,1,,,,,,,1,2,2022-03-01,2023-11-30,2023-02-21 09:50:43,2024-01-25 09:03:36,"227",,"42412"
"1657","1127","OH-507",1,1,7,7,,,,,,,7,1,2014-10-15,,2022-01-20 12:47:37,2022-01-20 12:47:37,"26",,"42412"
"1658","1127","OH-507",3,1,1,3,,,,,,,3,1,2014-10-15,,2022-01-20 12:48:07,2022-01-20 12:48:07,"26",,"42412"
"1663","1130","OH-507",3,3,4,14,,,,,,,14,2,2022-01-01,2022-02-28,2022-01-20 15:24:57,2023-02-21 09:51:12,"30",,"42412"
"1665","1130","OH-507",1,3,4,4,,,,,,,4,2,2022-01-01,2022-02-28,2022-01-20 15:25:35,2023-02-21 09:51:31,"30",,"42412"
"1779","1130","OH-507",1,3,1,1,,,,,,,1,2,2022-03-01,2023-11-30,2023-02-21 09:51:54,2024-02-07 12:31:28,"28",,"42412"
"1687","1131","OH-507",3,1,3,12,,,,,,,12,1,2022-02-10,2023-02-28,2022-02-17 12:07:34,2023-06-15 15:38:38,"30",,"42412"
"1688","1131","OH-507",1,1,36,36,,,4,,,,32,1,2022-02-10,2023-02-28,2022-02-17 12:08:22,2023-06-15 15:38:47,"30",,"42412"
"1800","1131","OH-507",1,1,26,26,,,,,,,26,1,2023-03-01,,2023-06-15 15:39:15,2023-06-15 15:41:12,"30",,"42412"
"1801","1131","OH-507",3,1,2,10,,,,,,,10,1,2023-03-01,,2023-06-15 15:39:41,2023-06-15 15:39:41,"30",,"42412"
"1690","1132","OH-507",1,,1,1,,,,,,,1,,2022-01-01,,2022-02-21 23:11:27,2023-12-05 15:05:02,"424",,"42412"
"1691","1132","OH-507",3,,1,2,,,,,,,2,,2022-01-01,,2022-02-21 23:11:47,2023-12-05 15:05:10,"424",,"42412"
"1692","1133","OH-507",1,,0,2,,,,,,,2,,2022-01-01,2022-12-20,2022-02-21 23:20:17,2024-03-07 09:08:06,"227",,"42412"
"1694","1135","OH-507",3,1,2,8,,,,,,,8,1,2022-03-08,,2022-02-25 16:34:54,2022-02-25 16:34:54,"30",,"42412"
"1695","1135","OH-507",1,1,12,12,,,,,,,12,1,2022-03-08,,2022-02-25 16:35:13,2022-02-25 16:35:13,"30",,"42412"
"1697","1138","OH-507",1,3,2,2,,,,,,,2,2,2020-02-15,2023-11-01,2022-03-23 12:22:36,2024-03-14 10:07:17,"227",,"42412"
"1698","1138","OH-507",3,3,5,10,,,,,,,10,2,2020-02-15,2021-09-30,2022-03-23 12:23:00,2022-03-29 15:02:21,"424",,"42412"
"1696","1139","OH-507",1,3,2,2,,,,,,,2,2,2022-02-22,2022-02-23,2022-03-21 12:49:29,2022-03-29 14:55:24,"424",,"42412"
"1699","1140","OH-507",3,3,12,49,,,,,,,49,2,2021-09-01,2022-09-01,2022-03-24 10:12:44,2022-03-24 10:12:44,"30",,"42412"
"1700","1140","OH-507",1,3,5,5,,,,,,,5,2,2021-09-01,2022-09-01,2022-03-24 10:13:38,2022-03-29 14:43:52,"424",,"42412"
"1703","1141","OH-507",3,1,5,10,,,,,,,10,2,2022-01-01,2022-12-31,2022-03-29 20:22:35,2022-03-29 20:22:35,"30",,"42412"
"1704","1141","OH-507",1,1,20,20,,,,,,,20,2,2022-01-01,2022-12-31,2022-03-29 20:23:02,2022-03-29 20:23:02,"30",,"42412"
"1705","1144","OH-504",1,,5,5,,,,,,5,,,2016-12-01,2022-03-31,2022-04-18 22:05:13,2024-03-22 16:52:40,"27",,"42412"
"1711","1145","OH-507",1,,40,40,,,,,,,40,,2019-12-01,2022-11-30,2022-05-05 13:42:29,2024-01-16 13:34:08,"27",,"42412"
"1712","1145","OH-507",3,,13,40,,,,,,,40,,2019-12-01,2022-11-30,2022-05-05 13:43:12,2024-01-16 13:34:14,"27",,"42412"
"1713","1147","OH-507",3,,20,55,,,,,,,55,,2022-07-01,,2022-06-10 11:52:11,2024-04-24 16:08:41,"424",,"42412"
"1714","1147","OH-507",1,,18,18,,,,,,,18,,2022-07-01,,2022-06-10 11:52:26,2022-06-10 11:52:26,"30",,"42412"
"1716","1148","OH-507",1,,6,6,,,,,,,6,,2022-12-01,,2022-06-10 12:36:24,2022-11-29 14:08:20,"424",,"42412"
"1898","1148","OH-507",3,,1,2,,,,,,,2,,2023-10-01,,2024-11-11 13:58:41,2024-11-11 13:58:41,"424",,"42412"
"1717","1151","OH-507",1,,5,5,,,,,,5,,,2021-06-01,,2022-06-30 10:54:25,2023-03-30 08:13:59,"424",,"42412"
"1718","1151","OH-507",3,,1,2,,,,,,2,,,2021-06-01,2022-09-30,2022-06-30 10:54:42,2023-03-30 08:14:19,"424",,"42412"
"1719","1153","OH-507",1,,2,2,,,,,,,2,,2013-01-01,,2022-07-13 14:46:33,2022-07-13 14:46:33,"227",,"42412"
"1720","1153","OH-507",3,,2,5,,,,,,,5,,2013-01-01,,2022-07-13 14:47:02,2022-07-13 14:47:02,"227",,"42412"
"1721","1157","OH-507",1,,73,73,,,,,,,73,,2011-10-01,,2022-08-19 15:05:11,2024-01-02 13:55:16,"424",,"42412"
"1723","1158","OH-504",3,,3,9,,,,,,,9,,2012-10-01,2020-12-31,2022-08-25 11:11:38,2022-10-10 11:34:42,"30",,"42412"
"1724","1158","OH-504",1,,2,2,,,,,,,2,,2012-10-01,2020-12-31,2022-08-25 11:11:57,2022-10-10 11:35:29,"30",,"42412"
"1736","1158","OH-504",3,,3,10,,,,,,,10,,2021-01-01,,2022-10-10 11:35:15,2022-10-10 11:35:15,"30",,"42412"
"1737","1158","OH-504",1,,3,3,,,,,,,3,,2021-01-01,,2022-10-10 11:36:03,2022-10-10 11:36:03,"30",,"42412"
"1725","1159","OH-504",3,,31,111,,,,,,6,105,,2005-08-01,2024-09-30,2022-08-25 11:24:20,2024-10-03 14:04:48,"227",,"42412"
"1889","1159","OH-504",3,,15,83,,,,,,,83,,2024-10-01,,2024-10-03 14:05:22,2024-10-03 14:05:22,"227",,"42412"
"1890","1159","OH-504",1,,10,10,,,,,,,10,,2024-10-01,,2024-10-03 14:06:14,2024-10-03 14:06:14,"227",,"42412"
"1726","1160","OH-504",3,,18,76,,,,,,,76,,2005-01-27,2020-05-31,2022-08-25 11:30:55,2022-08-25 11:30:55,"227",,"42412"
"1727","1160","OH-504",3,,22,69,,,,,,6,63,,2020-06-01,,2022-08-25 11:32:41,2023-01-10 11:01:37,"471",,"42412"
"1728","1162","OH-507",1,,62,62,,,,,,62,,,2022-04-28,,2022-09-08 15:06:46,2022-09-08 15:06:46,"227",,"42412"
"1729","1163","OH-507",3,,8,30,,,,,,,30,,2014-12-31,2017-09-30,2022-09-22 11:55:19,2022-09-22 11:55:19,"227",,"42412"
"1730","1163","OH-507",1,,9,9,,,,,,9,,,2017-10-01,,2022-09-22 11:56:27,2022-09-22 11:56:27,"227",,"42412"
"1731","1163","OH-507",1,,12,12,,,,,,,12,,2011-01-01,2014-12-31,2022-09-22 11:57:03,2022-09-22 11:57:03,"227",,"42412"
"1732","1163","OH-507",3,,9,20,,,,,,20,,,2017-10-01,,2022-09-22 11:57:39,2024-04-08 14:03:28,"424",,"42412"
"1733","1166","OH-507",3,,1,1,,,,,,,1,,2017-10-01,,2022-10-05 15:15:02,2022-10-05 15:15:02,"27",,"42412"
"1734","1166","OH-507",1,,1,1,,,,,,,1,,2015-01-01,,2022-10-05 15:15:50,2022-10-05 15:15:50,"27",,"42412"
"1735","1166","OH-507",3,,1,1,,,,,,,1,,2013-01-01,2014-12-31,2022-10-05 15:29:40,2022-10-05 15:29:40,"27",,"42412"
"1765","1170","OH-507",1,,30,30,,,,,,30,,,2020-02-20,,2023-01-25 11:10:16,2023-01-25 11:10:16,"227",,"42412"
"1766","1173","OH-507",3,1,1,3,,,,,,,3,1,2022-09-12,,2023-01-26 16:23:57,2023-01-26 16:23:57,"227",,"42412"
"1767","1173","OH-507",1,1,7,7,,,,,,,7,1,2022-09-12,,2023-01-26 16:25:09,2023-01-26 16:25:09,"227",,"42412"
"1768","1174","OH-507",3,1,4,13,,,,,,,13,1,2020-08-01,,2023-01-31 11:34:02,2023-01-31 11:34:02,"30",,"42412"
"1769","1176","OH-507",3,3,1,2,,,,,,,2,3,2023-01-23,,2023-02-01 10:46:15,2024-04-23 14:58:23,"424",,"42412"
"1770","1176","OH-507",1,3,3,3,,,,,,,3,2,2023-01-23,2023-10-31,2023-02-01 10:46:48,2024-03-14 00:10:41,"30",,"42412"
"1862","1176","OH-507",1,1,8,8,,,,,,,8,3,2023-11-01,,2024-03-14 00:11:05,2024-04-23 14:58:16,"424",,"42412"
"1773","1177","OH-507",1,2,1,1,,,,,,,1,2,2023-01-01,2023-03-01,2023-02-03 14:45:40,2023-02-03 14:45:40,"30",,"42412"
"1775","1178","OH-507",1,1,9,9,,,,,,,9,1,2022-01-01,,2023-02-08 11:18:56,2023-02-08 11:18:56,"30",,"42412"
"1776","1178","OH-507",3,1,4,18,,,,,,,18,1,2022-01-01,,2023-02-08 11:19:19,2023-02-08 11:19:19,"30",,"42412"
"1780","1179","OH-507",3,1,2,8,,,,,,,8,1,2022-04-12,,2023-02-24 15:42:06,2023-02-24 15:42:06,"227",,"42412"
"1781","1179","OH-507",1,1,22,22,,,,,,,22,1,2022-04-12,,2023-02-24 15:42:45,2023-02-24 15:42:45,"227",,"42412"
"1782","1180","OH-507",3,1,2,6,,,,,,,6,1,2022-03-21,,2023-03-06 11:01:39,2023-03-06 11:01:39,"30",,"42412"
"1783","1180","OH-507",1,1,10,10,,,,,,,10,1,2022-03-21,,2023-03-06 11:01:52,2023-03-06 11:01:52,"30",,"42412"
"1784","1181","OH-507",1,,1,1,,,,,,,1,,2023-01-01,,2023-03-06 11:12:04,2023-03-06 11:12:04,"30",,"42412"
"1785","1181","OH-507",3,,1,2,,,,,,,2,,2023-01-01,,2023-03-06 11:12:28,2023-03-06 11:12:28,"30",,"42412"
"1786","1183","OH-507",1,,1,1,,,,,,,1,,2023-01-01,2023-01-01,2023-03-06 11:21:16,2023-10-31 13:44:37,"227",,"42412"
"1787","1183","OH-507",3,,1,2,,,,,,,2,,2023-01-01,2023-01-01,2023-03-06 11:21:27,2023-10-31 13:44:46,"227",,"42412"
"1790","1184","OH-507",1,3,5,5,,,,,,,5,2,2023-01-01,,2023-03-08 18:22:07,2024-04-23 15:02:31,"424",,"42412"
"1833","1184","OH-507",3,3,1,2,,,,,,,2,2,2023-01-01,,2024-01-05 10:06:42,2024-01-10 13:47:04,"424",,"42412"
"1798","1185","OH-504",3,1,7,16,,,,,,,16,1,2023-02-16,2024-02-29,2023-04-06 13:47:32,2024-07-09 10:53:40,"227",,"42412"
"1813","1188","OH-507",3,1,40,120,,,,,,,120,1,2023-06-15,2024-08-06,2023-11-29 14:26:19,2024-08-21 09:35:36,"27",,"42412"
"1803","1193","OH-507",3,,20,53,,,,,,,53,,2020-01-01,,2023-08-03 15:49:36,2024-04-24 16:37:47,"424",,"42412"
"1804","1194","OH-507",1,,32,32,,,,,,32,,,2023-10-01,,2023-10-24 15:50:06,2023-10-24 15:50:06,"227",,"42412"
"1805","1195","OH-507",1,,50,50,,,,,,50,,,2023-06-01,,2023-10-26 15:56:35,2023-12-05 15:13:51,"424",,"42412"
"1806","1199","OH-507",3,,4,8,,,,,,,8,,2023-07-01,,2023-11-14 13:46:51,2023-11-14 13:46:51,"28",,"42412"
"1807","1199","OH-507",1,,16,16,,,,,,,16,,2023-07-01,,2023-11-14 13:49:03,2023-11-14 13:49:03,"28",,"42412"
"1808","1200","OH-507",3,,1,3,,,3,,,,,,2023-10-01,,2023-11-16 16:04:48,2023-11-16 16:24:37,"227",,"42412"
"1809","1200","OH-507",1,,4,4,,,4,,,,,,2023-10-01,,2023-11-16 16:05:23,2023-11-16 16:05:23,"227",,"42412"
"1811","1201","OH-507",3,,3,9,,,,,,9,,,2024-01-01,,2023-11-16 16:43:21,2023-11-16 16:43:21,"227",,"42412"
"1812","1201","OH-507",1,,12,12,,,,,,12,,,2024-01-01,,2023-11-16 16:43:53,2023-11-16 16:43:53,"227",,"42412"
"1821","1205","OH-507",1,,4,4,,,,,,,4,,2023-11-27,,2023-12-15 10:10:43,2024-04-24 16:05:17,"424",,"42412"
"1822","1207","OH-504",1,,20,20,,,,,,20,,,2024-01-01,,2023-12-18 12:58:22,2024-01-03 14:20:34,"27",,"42412"
"1823","1207","OH-504",3,,2,6,,,,,,6,,,2024-01-01,,2023-12-18 12:58:56,2024-01-03 14:20:42,"27",,"42412"
"1831","1208","OH-504",1,,41,41,41,,,,,,,,2022-09-01,,2024-01-02 14:06:03,2024-01-02 14:06:03,"227",,"42412"
"1832","1209","OH-504",1,,41,41,,,,,,,41,,2021-07-28,,2024-01-02 14:43:24,2024-01-02 14:43:24,"227",,"42412"
"1836","1210","OH-507",1,,5,5,,,,,,5,,,2011-01-01,,2024-01-18 14:15:54,2024-01-18 14:15:54,"227",,"42412"
"1837","1211","OH-507",1,,37,37,,,,,,37,,,2017-10-01,,2024-01-18 14:32:40,2024-01-18 14:32:40,"227",,"42412"
"1838","1211","OH-507",3,,6,15,,,,,,15,,,2017-10-01,,2024-01-18 14:33:45,2024-04-08 14:09:39,"424",,"42412"
"1839","1212","OH-507",1,2,25,25,,,,,,,25,3,2023-12-01,2024-02-29,2024-01-18 16:53:24,2024-11-18 09:54:03,"424",,"42412"
"1904","1212","OH-507",1,2,25,25,,,,,,,25,3,2024-12-01,2025-02-28,2024-12-02 16:29:26,2024-12-02 16:29:50,"27",,"42412"
"1840","1213","OH-507",1,3,6,6,,,,,,,6,1,2024-01-16,2024-02-13,2024-01-22 10:44:26,2024-08-21 09:42:22,"27",,"42412"
"1844","1214","OH-507",3,,15,39,,,,,,,39,,2022-12-01,,2024-01-31 10:27:56,2024-02-05 13:38:04,"227",,"42412"
"1849","1214","OH-507",1,,79,79,,,,,,,79,,2022-12-01,,2024-02-05 13:39:33,2024-02-05 13:39:33,"227",,"42412"
"1845","1215","OH-507",3,,10,22,,,,,,,22,,2023-10-01,,2024-01-31 10:55:03,2024-02-05 13:57:03,"227",,"42412"
"1846","1215","OH-507",1,,3,3,,,,,,,3,,2023-10-01,,2024-01-31 10:55:44,2024-02-05 13:57:14,"227",,"42412"
"1847","1216","OH-507",1,3,1,1,,,,,,,1,1,2024-01-15,2024-01-22,2024-01-31 16:17:58,2024-06-25 16:13:50,"27",,"42412"
"1848","1216","OH-507",3,3,1,1,,,,,,,1,1,2024-01-15,2024-01-22,2024-01-31 16:19:49,2024-06-25 16:13:58,"27",,"42412"
"1850","1217","OH-507",1,,2,2,,,,,,,2,,2024-01-01,,2024-02-06 11:26:01,2024-02-06 11:26:01,"28",,"42412"
"1851","1221","OH-507",3,3,8,16,,,,,,,16,2,2024-01-01,,2024-02-14 13:44:57,2024-02-20 13:34:34,"28",,"42412"
"1852","1221","OH-507",1,3,7,7,,,,,,,7,2,2024-01-01,,2024-02-14 13:45:41,2024-02-20 13:34:42,"28",,"42412"
"1853","1222","OH-507",1,2,15,15,,,,,,,15,3,2023-11-01,2024-03-31,2024-02-15 14:09:33,2024-11-18 09:54:53,"424",,"42412"
"1900","1222","OH-507",1,2,15,15,,,,,,,15,3,2024-11-01,2025-03-31,2024-11-18 09:58:14,2024-12-02 16:19:23,"27",,"42412"
"1863","1241","OH-507",3,3,3,6,,,,,,,6,2,2024-01-01,,2024-03-14 10:59:38,2024-03-14 10:59:38,"227",,"42412"
"1864","1242","OH-507",3,1,2,6,,,,,,,6,1,2023-05-01,,2024-03-14 12:21:20,2024-03-14 12:21:20,"227",,"42412"
"1865","1242","OH-507",1,1,5,5,,,,,,,5,1,2023-05-01,,2024-03-14 12:21:55,2024-03-14 12:21:55,"227",,"42412"
"1869","1243","OH-504",3,,2,8,,,,,,,8,,2024-03-01,,2024-04-11 15:28:15,2024-04-11 15:28:15,"227",,"42412"
"1870","1244","OH-507",3,1,5,10,,,,,,,10,1,2024-01-16,,2024-04-18 17:30:52,2024-04-18 17:30:52,"227",,"42412"
"1871","1244","OH-507",1,1,2,2,,,,,,,2,1,2024-01-16,,2024-04-18 17:32:03,2024-04-18 17:32:03,"227",,"42412"
"1873","1247","OH-507",3,1,6,16,,,,,,,16,1,2024-01-23,,2024-06-10 12:57:26,2024-06-10 12:57:26,"27",,"42412"
"1874","1247","OH-507",1,1,12,12,,,,,,,12,1,2024-01-23,,2024-06-10 12:57:55,2024-06-10 12:57:55,"27",,"42412"
"1875","1248","OH-507",1,,6,6,,,,,,6,,,2017-10-01,,2024-06-26 10:37:12,2024-06-26 10:37:12,"227",,"42412"
"1876","1249","OH-507",3,,0,0,,,,,,,0,,2024-07-01,,2024-06-27 16:37:36,2024-06-27 16:37:36,"227",,"42412"
"1881","1251","OH-507",3,,40,119,,,,,,119,,,2024-08-01,,2024-08-14 15:24:57,2024-08-14 15:24:57,"227",,"42412"
"1882","1251","OH-507",1,,60,60,,,,,,60,,,2024-08-01,,2024-08-14 15:25:41,2024-08-14 15:25:41,"227",,"42412"
"1883","1252","OH-507",1,,8,8,,,,,,,8,,2024-01-01,,2024-08-15 17:02:05,2024-08-15 17:02:05,"227",,"42412"
"1884","1252","OH-507",3,,4,8,,,,,,,8,,2024-01-01,,2024-08-15 17:02:44,2024-08-15 17:02:44,"227",,"42412"
"1885","1253","OH-507",1,,4,4,,,,,,,4,,2024-01-01,,2024-08-15 17:16:51,2024-08-15 17:16:51,"227",,"42412"
"1886","1253","OH-507",3,,2,4,,,,,,,4,,2024-01-01,,2024-08-15 17:17:17,2024-08-15 17:17:17,"227",,"42412"
"1887","1254","OH-507",3,,2,6,,,,,,,6,,2024-01-01,,2024-08-29 15:13:53,2024-08-29 15:13:53,"227",,"42412"
"1888","1254","OH-507",1,,6,6,,,,,,,6,,2024-01-01,,2024-08-29 15:15:15,2024-08-29 15:15:15,"227",,"42412"
"1891","1255","OH-507",4,,1,2,,,,,2,,,,2024-10-01,,2024-10-17 15:29:10,2024-10-17 15:29:10,"227",,"42412"
"1892","1255","OH-507",1,,15,15,,,,,15,,,,2024-10-01,,2024-10-17 15:29:56,2024-10-17 15:29:56,"227",,"42412"
"1893","1256","OH-507",4,,1,2,,,,,2,,,,2024-10-01,,2024-10-17 16:11:06,2024-10-17 16:11:06,"227",,"42412"
"1894","1256","OH-507",1,,3,6,,,,,6,,,,2024-10-01,,2024-10-17 16:11:43,2024-10-17 16:11:43,"227",,"42412"
"1895","1259","OH-507",3,,22,50,,,,,,50,,,2024-09-01,,2024-11-05 16:01:13,2024-11-05 16:01:13,"227",,"42412"
"1896","1259","OH-507",1,,38,38,,,,,,38,,,2024-09-01,,2024-11-05 16:01:47,2024-11-05 16:01:47,"227",,"42412"
