YouthEducationStatusID,EnrollmentID,PersonalID,InformationDate,CurrentSchoolAttend,MostRecentEdStatus,CurrentEdStatus,DataCollectionStage,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"711834","475431","153876",2023-07-25,,99,,1,2023-07-28 15:24:32,2024-05-21 12:01:11,"183",,"42412"
"738634","475431","153876",2023-10-25,,99,,3,2023-10-25 10:42:15,2024-05-21 12:01:32,"183",,"42412"
"713865","476243","152377",2023-07-11,,99,,1,2023-08-03 16:25:13,2024-05-21 12:05:40,"183",,"42412"
"715327","476894","150386",2023-05-24,,2,,1,2023-08-09 08:07:01,2024-05-21 12:06:33,"183",,"42412"
"851004","476894","150386",2024-10-31,,2,,3,2024-10-22 14:48:54,2024-11-20 09:28:55,"753",,"42412"
"722998","480153","155611",2023-08-31,,99,,1,2023-09-05 11:02:25,2024-05-21 12:07:42,"183",,"42412"
"729016","480153","155611",2023-09-25,,99,,3,2023-09-25 14:19:48,2024-05-21 12:07:57,"183",,"42412"
"724798","480967","155116",2023-09-05,,2,,1,2023-09-11 09:33:42,2024-05-21 12:08:41,"183",,"42412"
"752032","480967","155116",2023-12-01,,99,,3,2023-12-08 09:46:03,2024-05-21 12:09:01,"183",,"42412"
"724829","480987","152373",2023-09-05,,2,,1,2023-09-11 09:50:18,2024-05-21 12:10:55,"183",,"42412"
"728260","482580","155509",2023-09-19,,99,,1,2023-09-21 14:51:50,2024-05-21 12:11:51,"183",,"42412"
"735423","485522","157408",2023-10-12,,99,,1,2023-10-13 16:51:54,2024-05-21 12:12:47,"183",,"42412"
"735431","485526","157409",2023-10-13,,2,,1,2023-10-13 17:14:41,2023-10-13 17:14:41,"753",,"42412"
"742532","485526","157409",2023-11-07,,99,,3,2023-11-07 10:27:48,2023-11-07 10:27:48,"753",,"42412"
"738611","486820","157821",2023-10-23,,2,,1,2023-10-25 10:16:07,2024-05-17 13:14:11,"183",,"42412"
"751388","486820","157821",2023-12-04,,2,,3,2023-12-06 16:04:46,2023-12-06 16:04:46,"761",,"42412"
"740353","487503","157473",2023-10-25,,99,,1,2023-10-31 09:16:38,2024-05-17 15:23:59,"753",,"42412"
"742461","488311","14728",2023-10-30,,4,,1,2023-11-07 09:04:06,2023-11-07 09:04:06,"753",,"42412"
"742890","488311","14728",2023-11-07,,4,,3,2023-11-08 10:29:33,2024-05-17 15:23:21,"753",,"42412"
"742530","488335","157851",2023-11-03,,2,,1,2023-11-07 10:19:29,2024-05-17 15:24:43,"753",,"42412"
"808645","488335","157851",2024-05-31,,2,,3,2024-06-13 14:18:30,2024-08-12 10:28:00,"753",,"42412"
"744139","488973","151928",2023-11-07,,2,,1,2023-11-13 14:22:10,2024-05-17 15:25:23,"753",,"42412"
"796355","488973","151928",2024-06-30,,2,,3,2024-05-02 14:19:31,2024-07-31 09:19:33,"753",,"42412"
"744167","488987","158110",2023-11-09,2,,99,1,2023-11-13 14:36:09,2024-05-17 15:26:13,"753",,"42412"
"785814","488987","158110",2024-04-30,2,,99,3,2024-03-29 11:32:19,2024-08-01 10:11:28,"753",,"42412"
"752561","492263","158169",2023-12-04,,1,,1,2023-12-11 11:46:22,2023-12-11 11:46:22,"753",,"42412"
"763584","492263","158169",2024-01-04,,99,,3,2024-01-17 13:08:15,2024-01-17 13:08:15,"753",,"42412"
"861556","536136","68552",2024-11-14,,99,,1,2024-11-21 14:42:14,2024-11-21 14:42:14,"910",,"42412"
"861577","536143","172056",2024-11-13,2,,99,1,2024-11-21 14:51:36,2024-11-21 14:51:36,"910",,"42412"
"861655","536174","164818",2024-11-13,,99,,1,2024-11-21 16:11:27,2024-11-21 16:11:27,"910",,"42412"
"865627","536174","164818",2024-12-04,,99,,3,2024-12-05 13:57:07,2024-12-05 13:57:07,"910",,"42412"
"864319","537217","81659",2024-11-13,,99,,1,2024-12-03 08:42:43,2024-12-03 08:42:43,"910",,"42412"
"866107","537853","161194",2024-12-03,,99,,1,2024-12-06 10:54:13,2024-12-06 10:54:13,"910",,"42412"
"868336","538826","168227",2024-12-09,,99,,1,2024-12-13 09:56:28,2024-12-13 09:56:28,"910",,"42412"
"499339","383016","120298",2021-09-07,,99,,1,2021-09-17 13:10:30,2022-05-18 12:57:23,"475",,"42412"
"574109","383016","120298",2022-06-01,,99,,3,2022-05-18 12:56:38,2022-05-18 12:56:38,"475",,"42412"
"525184","395387","4670",2021-09-24,,99,,1,2021-12-29 12:54:39,2022-01-12 13:54:52,"269",,"42412"
"551096","395387","4670",2022-07-28,,99,,3,2022-03-15 20:31:17,2022-08-02 16:23:17,"475",,"42412"
"542816","403456","128816",2022-02-11,,99,,1,2022-02-17 17:38:40,2024-05-17 12:54:25,"183",,"42412"
"728832","403456","128816",2023-09-25,,99,,3,2023-09-25 10:29:07,2024-05-17 12:59:30,"183",,"42412"
"542824","403460","3202",2022-01-24,2,,99,1,2022-02-17 17:51:09,2024-05-17 12:47:29,"183",,"42412"
"743970","403460","3202",2023-11-07,,2,,3,2023-11-13 10:12:26,2024-05-17 12:47:50,"183",,"42412"
"542846","403471","120071",2022-01-24,,99,,1,2022-02-17 18:57:31,2022-12-30 12:56:30,"475",,"42412"
"620402","403471","120071",2022-10-05,,99,,3,2022-10-05 14:50:30,2023-05-15 13:44:12,"761",,"42412"
"569774","414871","116703",2022-04-29,,2,,1,2022-05-04 13:58:21,2022-05-04 13:58:21,"191",,"42412"
"585182","414871","116703",2022-06-22,,2,,3,2022-06-22 13:57:51,2022-06-22 13:57:51,"475",,"42412"
"573984","416722","117706",2022-05-17,1,,99,1,2022-05-18 11:24:45,2022-05-18 11:24:45,"475",,"42412"
"646725","416722","117706",2022-11-17,1,,99,3,2022-12-23 11:11:19,2023-03-13 13:37:49,"475",,"42412"
"573998","416734","130943",2022-05-16,,99,,1,2022-05-18 11:39:56,2023-03-13 13:39:04,"475",,"42412"
"583010","416734","130943",2022-06-01,,99,,3,2022-06-15 09:57:23,2022-06-15 09:57:50,"475",,"42412"
"582210","420572","134732",2022-06-10,,99,,1,2022-06-13 15:14:53,2022-06-13 15:14:53,"475",,"42412"
"668338","420572","134732",2023-03-03,,99,,3,2023-03-05 11:28:36,2023-03-05 11:28:36,"475",,"42412"
"585365","421963","89415",2022-06-17,,2,,1,2022-06-22 16:30:13,2022-06-22 16:30:13,"475",,"42412"
"602920","421963","89415",2022-06-30,,2,,3,2022-08-15 10:57:21,2022-08-15 10:57:21,"475",,"42412"
"589800","423888","100138",2022-06-29,,99,,1,2022-07-06 15:30:21,2022-07-06 15:30:21,"475",,"42412"
"608590","423888","100138",2022-08-31,,99,,3,2022-08-31 09:47:44,2022-08-31 09:47:44,"475",,"42412"
"589850","423916","135957",2022-07-06,,2,,1,2022-07-06 15:54:35,2022-07-06 15:54:35,"475",,"42412"
"606335","423916","135957",2022-08-23,,2,,3,2022-08-23 19:23:22,2022-08-23 19:23:22,"475",,"42412"
"595718","426573","136225",2022-07-22,,99,,1,2022-07-25 15:34:39,2024-05-17 12:38:24,"183",,"42412"
"664930","426573","136225",2023-02-20,,99,,3,2023-02-21 13:28:26,2024-05-17 12:38:49,"183",,"42412"
"602295","429577","118361",2022-08-02,1,,99,1,2022-08-11 17:03:00,2023-03-13 13:42:56,"475",,"42412"
"606337","429577","118361",2022-08-23,,2,,3,2022-08-23 19:25:17,2022-08-23 19:25:17,"475",,"42412"
"615614","435490","136740",2022-09-21,,99,,1,2022-09-21 19:35:43,2022-09-21 19:35:43,"475",,"42412"
"631928","435490","136740",2022-11-07,,99,,3,2022-11-07 11:22:06,2022-11-07 11:22:06,"475",,"42412"
"626185","440028","91939",2022-10-20,,99,,1,2022-10-20 14:36:17,2022-11-01 19:12:47,"475",,"42412"
"630229","440028","91939",2022-11-02,,99,,3,2022-11-01 19:13:21,2022-11-01 19:13:21,"475",,"42412"
"636413","444557","4670",2022-11-17,,99,,1,2022-11-21 07:18:04,2022-11-30 13:59:13,"475",,"42412"
"706727","444557","4670",2023-06-23,,99,,3,2023-07-12 12:28:01,2023-07-12 12:29:08,"761",,"42412"
"636875","444755","135957",2022-11-21,,2,,1,2022-11-22 07:11:27,2024-05-17 12:43:44,"183",,"42412"
"659196","444755","135957",2023-02-02,,2,,3,2023-02-02 12:18:14,2024-05-17 12:44:11,"183",,"42412"
"649445","449856","93594",2022-12-21,,1,,1,2023-01-04 11:23:44,2024-05-17 12:45:33,"183",,"42412"
"813080","449856","93594",2024-07-01,,1,,3,2024-07-01 12:09:36,2024-09-04 11:00:55,"753",,"42412"
"662653","455152","139671",2023-02-10,,2,,1,2023-02-13 12:40:47,2024-05-17 12:24:07,"183",,"42412"
"706732","455152","139671",2023-06-23,,2,,3,2023-07-12 12:33:07,2024-05-17 12:24:59,"183",,"42412"
"688934","465968","134732",2023-05-10,,99,,1,2023-05-11 14:24:33,2024-05-17 12:17:08,"183",,"42412"
"690711","466639","85101",2023-05-05,,2,,1,2023-05-18 09:40:17,2024-05-17 12:07:51,"183",,"42412"
"691190","466639","85101",2023-05-16,,2,,3,2023-05-19 14:58:25,2024-05-17 12:08:18,"183",,"42412"
"691243","466899","150751",2023-05-18,,99,,1,2023-05-19 17:14:49,2024-05-17 12:03:57,"183",,"42412"
"808063","466899","150751",2024-05-31,,99,,3,2024-06-12 11:41:07,2024-09-04 14:17:23,"753",,"42412"
"691617","467045","143018",2023-05-18,,1,,1,2023-05-22 14:05:23,2024-05-17 11:45:45,"183",,"42412"
"693998","467045","143018",2023-05-31,,1,,3,2023-05-31 12:02:30,2024-05-17 11:46:15,"183",,"42412"
"693110","467709","58090",2023-05-24,,99,,1,2023-05-26 11:31:49,2024-05-17 12:02:17,"183",,"42412"
"697633","469516","116571",2023-06-08,,2,,1,2023-06-12 12:06:41,2024-05-17 11:58:41,"183",,"42412"
"763594","469516","116571",2024-01-17,,99,,3,2024-01-17 13:13:23,2024-09-04 11:06:24,"753",,"42412"
"697754","469570","124840",2023-06-09,,99,,1,2023-06-12 14:51:19,2024-05-17 11:55:03,"183",,"42412"
"810438","469570","124840",2024-05-02,,99,,3,2024-06-20 12:52:40,2024-06-20 12:52:40,"761",,"42412"
"697795","469585","119134",2023-06-09,,99,,1,2023-06-12 15:12:42,2024-05-17 11:53:53,"183",,"42412"
"781206","469585","119134",2024-03-13,,99,,3,2024-03-13 16:02:18,2024-05-17 11:54:14,"183",,"42412"
"701495","471123","147184",2023-06-22,,2,,1,2023-06-26 10:25:13,2024-05-17 11:51:01,"183",,"42412"
"810435","471123","147184",2024-05-02,,2,,3,2024-06-20 12:44:06,2024-06-20 12:44:06,"761",,"42412"
"703573","472007","152509",2023-06-28,,99,,1,2023-06-30 15:29:01,2024-05-17 11:49:33,"183",,"42412"
"726101","472007","152509",2023-09-13,,99,,3,2023-09-14 08:54:27,2024-05-17 11:49:55,"183",,"42412"
"712012","475494","153292",2023-07-26,,99,,1,2023-07-31 09:25:05,2024-05-17 11:48:07,"183",,"42412"
"721327","479479","143018",2023-08-25,,99,,1,2023-08-29 10:28:24,2024-05-17 11:43:45,"183",,"42412"
"743955","479479","143018",2023-11-13,,99,,3,2023-11-13 10:02:32,2024-05-17 11:44:03,"183",,"42412"
"732411","484285","68136",2023-10-01,,99,,1,2023-10-05 09:35:44,2024-05-17 11:23:19,"761",,"42412"
"743965","484285","68136",2023-11-07,,99,,3,2023-11-13 10:08:03,2024-05-17 11:56:22,"260",,"42412"
"732443","484299","51409",2023-10-04,,99,,1,2023-10-05 10:00:59,2024-05-17 11:25:10,"761",,"42412"
"777966","484299","51409",2024-02-19,,99,,3,2024-03-04 13:34:51,2024-03-04 13:34:51,"183",,"42412"
"732883","484505","3454",2023-10-05,,99,,1,2023-10-06 09:34:59,2024-08-02 10:14:35,"260",,"42412"
"751086","491705","4670",2023-11-30,,99,,1,2023-12-06 09:18:13,2024-05-17 11:21:57,"761",,"42412"
"760394","491705","4670",2024-01-02,,99,,3,2024-01-08 13:19:27,2024-05-17 12:40:31,"183",,"42412"
"757143","493985","128816",2023-12-13,,99,,1,2023-12-27 15:36:30,2024-05-17 12:58:32,"183",,"42412"
"764377","493985","128816",2023-12-19,,99,,3,2024-01-19 09:40:04,2024-05-17 11:18:47,"761",,"42412"
"763682","496624","160188",2024-01-12,,99,,1,2024-01-17 15:39:56,2024-06-11 12:37:40,"183",,"42412"
"766154","497766","68136",2024-01-24,,99,,1,2024-01-24 16:32:07,2024-06-11 12:44:53,"183",,"42412"
"814647","497766","68136",2024-06-28,,99,,3,2024-07-08 09:15:14,2024-07-08 09:15:14,"910",,"42412"
"770038","499278","161177",2024-02-02,,99,,1,2024-02-05 15:29:56,2024-02-05 15:29:56,"753",,"42412"
"802819","499278","161177",2024-05-24,,99,,3,2024-05-24 16:12:14,2024-10-14 10:27:48,"761",,"42412"
"777979","502578","162567",2024-03-01,,99,,1,2024-03-04 13:47:48,2024-06-11 13:07:31,"183",,"42412"
"778026","502604","162527",2024-03-01,,2,,1,2024-03-04 14:40:53,2024-06-11 13:08:39,"183",,"42412"
"813102","502604","162527",2024-07-01,,2,,3,2024-07-01 12:43:10,2024-10-14 10:27:12,"761",,"42412"
"783728","505017","162345",2024-03-21,,99,,1,2024-03-22 10:26:13,2024-07-16 11:41:16,"657",,"42412"
"864627","537334","172575",2024-12-02,2,,1,1,2024-12-03 13:13:38,2024-12-03 13:13:38,"910",,"42412"
"16524","195570","8565",2020-03-10,,99,,1,2020-03-11 13:22:56,2023-03-13 13:23:27,"475",,"42412"
"559636","195570","8565",2022-02-28,,99,,3,2022-04-07 20:47:47,2023-05-01 16:19:49,"761",,"42412"
"72385","251431","110598",2021-01-11,,99,,1,2021-01-11 18:01:22,2022-04-07 10:24:17,"475",,"42412"
"655697","251431","110598",2022-12-31,,99,,3,2023-01-23 12:00:59,2023-05-15 15:38:49,"761",,"42412"
"72951","251997","113904",2021-03-30,,2,,1,2021-03-30 11:54:05,2024-05-20 11:16:15,"183",,"42412"
"668622","251997","113904",2023-03-31,,2,,3,2023-03-06 11:38:29,2024-05-20 11:16:43,"183",,"42412"
"514291","390053","123185",2021-10-12,2,,99,1,2021-11-15 13:46:00,2021-12-20 12:00:11,"260",,"42412"
"641701","390053","123185",2022-12-31,,1,,3,2022-12-07 11:13:18,2023-05-15 08:27:49,"761",,"42412"
"549620","406584","90503",2022-01-06,,99,,1,2022-03-10 13:50:29,2024-05-20 11:05:06,"183",,"42412"
"770188","406584","90503",2024-01-31,,99,,3,2024-02-06 09:06:25,2024-05-20 11:05:30,"183",,"42412"
"557000","409856","131241",2022-04-01,,99,,1,2022-04-01 09:08:47,2023-03-13 13:28:02,"475",,"42412"
"587447","409856","131241",2022-06-29,,99,,3,2022-06-29 11:11:02,2022-06-29 11:11:02,"475",,"42412"
"569710","414850","131578",2022-02-09,,2,,1,2022-05-04 12:44:30,2022-05-04 13:08:47,"260",,"42412"
"586831","414850","131578",2022-06-01,,2,,3,2022-06-28 09:39:28,2022-07-18 15:11:24,"475",,"42412"
"574677","417124","117613",2022-05-19,,99,,1,2022-05-19 22:18:54,2022-05-19 22:18:54,"475",,"42412"
"609163","417124","117613",2022-08-31,,99,,3,2022-09-01 12:09:01,2022-09-01 12:10:25,"475",,"42412"
"599454","428228","132571",2022-04-28,2,,99,1,2022-08-04 12:05:53,2024-05-20 11:01:08,"183",,"42412"
"786876","428228","132571",2024-03-31,,99,,3,2024-04-02 13:45:17,2024-05-20 11:01:39,"183",,"42412"
"616239","435736","25974",2022-09-21,,2,,1,2022-09-23 08:26:01,2024-05-20 10:59:40,"183",,"42412"
"829061","435736","25974",2024-08-31,,2,,3,2024-08-19 08:49:35,2024-08-26 13:21:33,"753",,"42412"
"657064","453036","131578",2023-01-26,,2,,1,2023-01-26 20:25:29,2024-05-20 10:00:06,"183",,"42412"
"770201","453036","131578",2024-03-01,,2,,3,2024-02-06 09:15:42,2024-05-20 10:00:28,"183",,"42412"
"682059","463108","149445",2023-04-18,,99,,1,2023-04-20 11:06:49,2024-05-20 09:52:56,"183",,"42412"
"820116","463108","149445",2024-07-22,,99,,3,2024-07-23 07:43:06,2024-08-28 11:51:58,"753",,"42412"
"685007","464264","142096",2023-04-28,,2,,1,2023-05-01 10:29:50,2024-11-25 08:29:16,"183",,"42412"
"753701","464264","142096",2024-02-01,,2,,3,2023-12-13 12:56:02,2024-05-20 09:52:00,"183",,"42412"
"695976","468814","151193",2023-06-01,,2,,1,2023-06-06 13:41:35,2024-05-20 09:50:33,"183",,"42412"
"698291","469789","151735",2023-06-12,,2,,1,2023-06-13 14:03:13,2024-05-20 09:48:07,"183",,"42412"
"829042","469789","151735",2024-08-31,,2,,3,2024-08-19 08:38:29,2024-08-27 12:05:24,"753",,"42412"
"700234","470630","150053",2023-06-17,2,,99,1,2023-06-21 10:14:56,2024-11-25 08:33:22,"183",,"42412"
"711850","475439","153884",2023-07-28,,99,,1,2023-07-28 15:54:41,2024-05-17 14:28:34,"183",,"42412"
"731491","475439","153884",2023-10-31,,99,,3,2023-10-03 09:05:07,2024-05-17 14:28:50,"183",,"42412"
"723548","480414","155657",2023-08-31,,99,,1,2023-09-06 10:56:48,2024-05-17 14:25:08,"183",,"42412"
"793072","480414","155657",2024-04-23,,99,,3,2024-04-23 13:21:20,2024-08-26 13:15:01,"753",,"42412"
"726236","481688","147830",2023-07-24,,2,,1,2023-09-14 10:42:29,2024-05-17 14:22:45,"183",,"42412"
"793065","481688","147830",2024-04-30,,2,,3,2024-04-23 13:14:25,2024-08-30 14:04:10,"753",,"42412"
"726537","481811","156123",2023-09-12,,99,,1,2023-09-14 16:38:29,2024-05-17 14:20:23,"183",,"42412"
"753691","481811","156123",2023-12-06,,99,,3,2023-12-13 12:38:15,2024-05-17 14:20:41,"183",,"42412"
"729458","483056","110598",2023-09-25,,4,,1,2023-09-26 12:40:21,2024-05-17 14:18:39,"183",,"42412"
"734473","485049","157237",2023-10-10,,2,,1,2023-10-11 11:01:15,2024-05-17 14:15:40,"183",,"42412"
"753685","485049","157237",2023-11-08,,2,,3,2023-12-13 12:27:32,2024-05-17 14:15:59,"183",,"42412"
"734498","485058","117596",2023-10-09,,2,,1,2023-10-11 11:27:02,2024-05-17 13:21:35,"183",,"42412"
"745230","489423","158712",2023-11-09,,99,,1,2023-11-15 15:12:38,2024-05-17 13:19:26,"183",,"42412"
"753623","489423","158712",2023-12-12,,99,,3,2023-12-13 11:40:08,2024-05-17 13:19:44,"183",,"42412"
"749250","491039","159029",2023-11-28,,2,,1,2023-11-30 09:26:32,2024-05-17 13:16:41,"183",,"42412"
"751392","491815","157821",2023-12-04,,2,,1,2023-12-06 16:06:14,2024-05-17 13:13:46,"183",,"42412"
"829051","491815","157821",2024-07-25,,2,,3,2024-08-19 08:42:42,2024-08-28 09:33:13,"753",,"42412"
"764834","497175","8565",2024-01-04,,99,,1,2024-01-22 09:06:51,2024-06-11 12:41:01,"183",,"42412"
"767508","498245","161731",2024-01-26,,1,,1,2024-01-29 12:48:23,2024-04-01 12:53:23,"657",,"42412"
"779070","503004","162457",2024-03-05,,99,,1,2024-03-07 09:29:16,2024-04-01 12:50:11,"657",,"42412"
"865293","503004","162457",2024-11-30,,99,,3,2024-12-04 15:51:17,2024-12-11 10:33:35,"753",,"42412"
"781547","504004","162318",2024-03-13,,2,,1,2024-03-14 15:11:32,2024-06-11 13:10:45,"183",,"42412"
"786146","505954","153885",2024-03-29,,99,,1,2024-04-01 10:58:33,2024-05-20 12:27:20,"260",,"42412"
"846339","505954","153885",2024-10-09,,99,,3,2024-10-10 08:13:26,2024-10-10 08:13:26,"910",,"42412"
